,Category,Price,Rating,Stock,Discount,Category_FR,Price_MinMax
3523,Unknown,9486.0,2.0281751521361304,Unknown,16.0,4,0.9486948694869487
3524,Unknown,7198.0,0.0,In Stock,39.0,4,0.7198719871987199
3525,Unknown,4676.0,3.7845565005084136,In Stock,39.0,4,0.46764676467646765
3526,D,4860.0,2.033357834394532,Unknown,17.0,3,0.48604860486048607
3527,Unknown,0.0,0.0,Out of Stock,26.0,4,0.0
3528,Unknown,7058.0,0.0,In Stock,0.0,4,0.7058705870587059
3529,A,1612.0,2.490271482605948,Unknown,3.0,0,0.16121612161216123
3530,Unknown,1032.0,0.0,Unknown,7.0,4,0.10321032103210322
3531,B,4618.0,2.009455209138025,Out of Stock,12.0,1,0.46184618461846183
3532,Unknown,3645.0,0.0,Unknown,40.0,4,0.3645364536453645
3533,Unknown,2232.0,2.611998098814573,Out of Stock,0.0,4,0.2232223222322232
3534,A,9891.0,1.990890376733064,In Stock,19.0,0,0.9891989198919892
3535,Unknown,4056.0,3.2831517866747566,Out of Stock,19.0,4,0.40564056405640564
3536,A,2157.0,0.0,Unknown,40.0,0,0.2157215721572157
3537,Unknown,2233.0,2.8879484602004277,Unknown,39.0,4,0.22332233223322331
3538,Unknown,6697.0,0.0,In Stock,5.0,4,0.6697669766976697
3539,B,3509.0,3.758170723112773,In Stock,33.0,1,0.3509350935093509
3540,Unknown,5432.0,3.658406404196782,Unknown,13.0,4,0.5432543254325433
3541,B,6999.0,0.0,Out of Stock,33.0,1,0.6999699969997
3542,Unknown,623.0,1.8897371956590168,Out of Stock,12.0,4,0.06230623062306231
3543,C,2900.0,0.0,Unknown,19.0,2,0.29002900290029004
3544,Unknown,5114.0,3.1160374117652623,Out of Stock,20.0,4,0.5114511451145114
3545,Unknown,3629.0,2.9488264288766954,Out of Stock,47.0,4,0.3629362936293629
3546,Unknown,8787.0,1.5000336709024769,Out of Stock,49.0,4,0.8787878787878788
3547,Unknown,7801.0,2.4446553570294407,Out of Stock,21.0,4,0.7801780178017802
3548,Unknown,5905.0,0.0,Out of Stock,31.0,4,0.5905590559055905
3549,C,6634.0,0.0,Out of Stock,15.0,2,0.6634663466346634
3550,D,629.0,0.0,Unknown,2.0,3,0.0629062906290629
3551,Unknown,1861.0,0.0,Unknown,44.0,4,0.1861186118611861
3552,A,4938.0,2.9784835970165453,Unknown,0.0,0,0.49384938493849384
3553,Unknown,0.0,0.0,Out of Stock,28.0,4,0.0
3554,Unknown,9223.0,0.0,In Stock,18.0,4,0.9223922392239224
3555,Unknown,1561.0,3.2004391967919705,Out of Stock,0.0,4,0.1561156115611561
3556,Unknown,1303.0,0.0,In Stock,4.0,4,0.13031303130313032
3557,Unknown,2376.0,0.0,Out of Stock,0.0,4,0.2376237623762376
3558,Unknown,2974.0,4.709057942888359,Unknown,37.0,4,0.2974297429742974
3559,Unknown,5019.0,0.0,In Stock,46.0,4,0.501950195019502
3560,Unknown,4841.0,2.806047931616952,In Stock,33.0,4,0.48414841484148413
3561,C,6973.0,3.16106293507514,Out of Stock,39.0,2,0.6973697369736974
3562,C,7441.0,0.0,In Stock,19.0,2,0.7441744174417442
3563,Unknown,7471.0,0.0,Out of Stock,0.0,4,0.7471747174717471
3564,Unknown,8608.0,4.235841574425772,Unknown,35.0,4,0.8608860886088608
3565,Unknown,5616.0,4.0192936439059,In Stock,5.0,4,0.5616561656165616
3566,Unknown,7581.0,1.385883433990018,Unknown,36.0,4,0.7581758175817582
3567,Unknown,5061.0,0.0,Unknown,42.0,4,0.5061506150615062
3568,Unknown,5829.0,4.027200719389725,Out of Stock,0.0,4,0.5829582958295829
3569,A,9813.0,0.0,In Stock,25.0,0,0.9813981398139814
3570,Unknown,9620.0,3.628425790335007,Out of Stock,3.0,4,0.9620962096209621
3571,Unknown,825.0,0.0,In Stock,14.0,4,0.08250825082508251
3572,C,4222.0,4.714844379100077,Unknown,2.0,2,0.42224222422242225
3573,Unknown,5474.0,0.0,Out of Stock,44.0,4,0.5474547454745474
3574,Unknown,6980.0,0.0,Out of Stock,20.0,4,0.6980698069806981
3575,C,8653.0,0.0,In Stock,27.0,2,0.8653865386538654
3576,A,7138.0,4.222495917261503,Out of Stock,25.0,0,0.7138713871387139
3577,Unknown,9022.0,0.0,Out of Stock,33.0,4,0.9022902290229022
3578,B,4132.0,0.0,Unknown,39.0,1,0.41324132413241327
3579,D,454.0,2.6905264080381817,Out of Stock,32.0,3,0.045404540454045406
3580,Unknown,8301.0,0.0,Unknown,15.0,4,0.8301830183018302
3581,Unknown,2101.0,0.0,Unknown,35.0,4,0.21012101210121012
3582,Unknown,8317.0,0.0,Out of Stock,41.0,4,0.8317831783178318
3583,C,907.0,0.0,Out of Stock,0.0,2,0.09070907090709071
3584,Unknown,5703.0,3.772279553557787,Unknown,9.0,4,0.5703570357035703
3585,Unknown,2852.0,1.834775996293498,Unknown,3.0,4,0.2852285228522852
3586,Unknown,8069.0,0.0,Unknown,0.0,4,0.806980698069807
3587,Unknown,911.0,2.488421942584248,In Stock,39.0,4,0.09110911091109111
3588,Unknown,307.0,0.0,Unknown,46.0,4,0.030703070307030702
3589,A,844.0,4.86253978510935,In Stock,39.0,0,0.08440844084408441
3590,B,5220.0,0.0,Unknown,20.0,1,0.5220522052205221
3591,C,2674.0,4.741865982120922,In Stock,0.0,2,0.2674267426742674
3592,Unknown,3227.0,0.0,In Stock,3.0,4,0.32273227322732273
3593,D,4594.0,3.5387184683993897,Unknown,31.0,3,0.4594459445944594
3594,Unknown,4683.0,0.0,Unknown,40.0,4,0.4683468346834683
3595,D,1365.0,0.0,In Stock,29.0,3,0.13651365136513652
3596,Unknown,9674.0,0.0,Out of Stock,42.0,4,0.9674967496749675
3597,B,3187.0,0.0,Unknown,33.0,1,0.3187318731873187
3598,Unknown,7954.0,4.511167527398367,In Stock,2.0,4,0.7954795479547955
3599,C,5294.0,3.168258002074569,Out of Stock,38.0,2,0.5294529452945295
3600,Unknown,719.0,0.0,Out of Stock,24.0,4,0.07190719071907191
3601,Unknown,8483.0,1.7372270971918562,Unknown,0.0,4,0.8483848384838484
3602,B,138.0,0.0,Unknown,21.0,1,0.013801380138013802
3603,Unknown,1286.0,3.953724457170619,Out of Stock,15.0,4,0.12861286128612862
3604,Unknown,6687.0,1.12888038470513,Unknown,9.0,4,0.6687668766876688
3605,D,7190.0,3.857658990233968,Out of Stock,21.0,3,0.7190719071907191
3606,C,0.0,0.0,In Stock,25.0,2,0.0
3607,D,3427.0,0.0,Out of Stock,0.0,3,0.34273427342734275
3608,B,4711.0,3.829284295339148,In Stock,33.0,1,0.47114711471147114
3609,Unknown,5018.0,2.427764182561684,Unknown,1.0,4,0.5018501850185019
3610,Unknown,7060.0,3.864908911738951,Unknown,1.0,4,0.7060706070607061
3611,D,6011.0,0.0,Unknown,0.0,3,0.6011601160116011
3612,Unknown,0.0,3.713276969513463,In Stock,30.0,4,0.0
3613,Unknown,4890.0,0.0,Out of Stock,19.0,4,0.489048904890489
3614,Unknown,4460.0,0.0,In Stock,9.0,4,0.446044604460446
3615,Unknown,2310.0,0.0,Unknown,35.0,4,0.23102310231023102
3616,D,5762.0,4.687800452003589,In Stock,48.0,3,0.5762576257625762
3617,Unknown,6368.0,0.0,Out of Stock,2.0,4,0.6368636863686369
3618,Unknown,9811.0,0.0,Unknown,27.0,4,0.9811981198119812
3619,Unknown,539.0,0.0,Out of Stock,16.0,4,0.0539053905390539
3620,B,3870.0,4.292567764648681,Out of Stock,21.0,1,0.387038703870387
3621,Unknown,9029.0,0.0,Unknown,31.0,4,0.902990299029903
3622,Unknown,1432.0,4.47862706878674,Unknown,32.0,4,0.14321432143214322
3623,D,6136.0,1.4261184220219767,In Stock,0.0,3,0.6136613661366137
3624,Unknown,6780.0,2.904438245398937,In Stock,9.0,4,0.678067806780678
3625,Unknown,7002.0,0.0,Out of Stock,19.0,4,0.7002700270027002
3626,Unknown,0.0,4.72450089792973,Unknown,9.0,4,0.0
3627,Unknown,6806.0,0.0,Unknown,32.0,4,0.6806680668066807
3628,Unknown,8433.0,0.0,Out of Stock,40.0,4,0.8433843384338434
3629,Unknown,6674.0,2.003900119144203,In Stock,46.0,4,0.6674667466746674
3630,A,8284.0,1.3160250648733314,In Stock,34.0,0,0.8284828482848284
3631,Unknown,627.0,1.794255370739834,Out of Stock,36.0,4,0.0627062706270627
3632,Unknown,1476.0,0.0,Unknown,1.0,4,0.1476147614761476
3633,B,5639.0,3.882058260924057,Out of Stock,14.0,1,0.5639563956395639
3634,B,7555.0,0.0,In Stock,43.0,1,0.7555755575557556
3635,C,7720.0,1.0160041094225316,In Stock,43.0,2,0.772077207720772
3636,C,1857.0,2.8763061330729176,In Stock,14.0,2,0.1857185718571857
3637,Unknown,2694.0,0.0,Unknown,27.0,4,0.2694269426942694
3638,A,597.0,0.0,In Stock,37.0,0,0.059705970597059704
3639,Unknown,4994.0,4.712620772500198,In Stock,13.0,4,0.49944994499449946
3640,Unknown,4663.0,0.0,Unknown,32.0,4,0.4663466346634663
3641,Unknown,9916.0,4.661140347102414,Unknown,48.0,4,0.9916991699169917
3642,Unknown,8260.0,1.819081861402128,Unknown,40.0,4,0.8260826082608261
3643,Unknown,3757.0,3.80679029501891,Out of Stock,48.0,4,0.37573757375737576
3644,Unknown,2300.0,0.0,Unknown,0.0,4,0.23002300230023
3645,D,5602.0,4.58778375225685,In Stock,36.0,3,0.5602560256025603
3646,Unknown,8641.0,0.0,Out of Stock,11.0,4,0.8641864186418642
3647,Unknown,5650.0,2.003756662264793,In Stock,17.0,4,0.5650565056505651
3648,Unknown,4392.0,0.0,Out of Stock,33.0,4,0.43924392439243926
3649,Unknown,2079.0,1.503862719200471,Out of Stock,49.0,4,0.2079207920792079
3650,B,8740.0,1.7579877406222764,Out of Stock,37.0,1,0.8740874087408741
3651,D,4961.0,0.0,Unknown,44.0,3,0.4961496149614962
3652,Unknown,9731.0,1.448890741467677,Unknown,46.0,4,0.9731973197319732
3653,Unknown,8185.0,2.5723488428103187,In Stock,41.0,4,0.8185818581858186
3654,Unknown,4167.0,0.0,Out of Stock,0.0,4,0.41674167416741675
3655,Unknown,483.0,0.0,Out of Stock,12.0,4,0.0483048304830483
3656,A,688.0,0.0,In Stock,3.0,0,0.06880688068806881
3657,D,220.0,0.0,Unknown,33.0,3,0.022002200220022004
3658,Unknown,7578.0,0.0,Out of Stock,15.0,4,0.7578757875787578
3659,Unknown,4155.0,0.0,Unknown,28.0,4,0.41554155415541555
3660,A,4431.0,0.0,Out of Stock,23.0,0,0.44314431443144314
3661,Unknown,7386.0,4.240952422999148,Out of Stock,38.0,4,0.7386738673867387
3662,Unknown,0.0,2.3087029082546846,Out of Stock,21.0,4,0.0
3663,Unknown,8911.0,0.0,Out of Stock,0.0,4,0.8911891189118912
3664,Unknown,2287.0,3.138240023441268,In Stock,7.0,4,0.22872287228722873
3665,D,8128.0,2.071935100772471,In Stock,24.0,3,0.8128812881288129
3666,Unknown,9889.0,1.6109558213582051,In Stock,49.0,4,0.988998899889989
3667,Unknown,430.0,1.9351377314426248,In Stock,0.0,4,0.043004300430043
3668,A,866.0,3.1798056248119595,Unknown,37.0,0,0.08660866086608661
3669,Unknown,6445.0,0.0,In Stock,17.0,4,0.6445644564456445
3670,Unknown,7879.0,3.219373583548148,Unknown,26.0,4,0.787978797879788
3671,Unknown,4269.0,2.736506752748401,In Stock,36.0,4,0.42694269426942694
3672,B,5140.0,2.447585241902818,Out of Stock,17.0,1,0.5140514051405141
3673,D,2792.0,3.5949488586972147,In Stock,24.0,3,0.2792279227922792
3674,Unknown,4116.0,0.0,Out of Stock,40.0,4,0.41164116411641166
3675,Unknown,7039.0,0.0,Out of Stock,21.0,4,0.703970397039704
3676,Unknown,660.0,3.734228283483047,Unknown,0.0,4,0.066006600660066
3677,Unknown,9574.0,0.0,Unknown,35.0,4,0.9574957495749575
3678,Unknown,0.0,3.320700714822716,Out of Stock,49.0,4,0.0
3679,Unknown,8136.0,2.0856969256601983,Unknown,0.0,4,0.8136813681368137
3680,D,9895.0,1.941967631141332,In Stock,0.0,3,0.9895989598959896
3681,Unknown,147.0,3.3370857650904133,Out of Stock,0.0,4,0.014701470147014702
3682,A,3693.0,0.0,In Stock,5.0,0,0.36933693369336934
3683,Unknown,1193.0,0.0,Unknown,49.0,4,0.11931193119311931
3684,B,107.0,2.374994990160254,In Stock,0.0,1,0.0107010701070107
3685,A,1151.0,4.488094881666713,In Stock,20.0,0,0.1151115111511151
3686,D,7682.0,1.9773698968656783,In Stock,23.0,3,0.7682768276827683
3687,Unknown,5337.0,1.6873672008186933,Unknown,4.0,4,0.5337533753375338
3688,Unknown,6710.0,0.0,Unknown,33.0,4,0.671067106710671
3689,C,0.0,1.938907437182136,Out of Stock,12.0,2,0.0
3690,Unknown,3318.0,0.0,Out of Stock,38.0,4,0.33183318331833184
3691,Unknown,993.0,0.0,Out of Stock,34.0,4,0.09930993099309932
3692,Unknown,2756.0,0.0,In Stock,0.0,4,0.27562756275627565
3693,Unknown,9565.0,1.5649651747793607,In Stock,11.0,4,0.9565956595659566
3694,Unknown,6186.0,0.0,Unknown,0.0,4,0.6186618661866187
3695,D,6702.0,0.0,In Stock,0.0,3,0.6702670267026702
3696,A,6258.0,0.0,Out of Stock,8.0,0,0.6258625862586259
3697,Unknown,7678.0,4.201776541230988,Out of Stock,49.0,4,0.7678767876787679
3698,A,6001.0,0.0,In Stock,47.0,0,0.6001600160016002
3699,D,5229.0,0.0,Out of Stock,37.0,3,0.5229522952295229
3700,Unknown,533.0,0.0,Unknown,0.0,4,0.05330533053305331
3701,D,266.0,0.0,In Stock,30.0,3,0.026602660266026604
3702,Unknown,5768.0,0.0,Out of Stock,17.0,4,0.5768576857685769
3703,Unknown,6998.0,0.0,In Stock,47.0,4,0.6998699869986998
3704,Unknown,9359.0,0.0,In Stock,16.0,4,0.935993599359936
3705,C,5375.0,2.392243710003453,Out of Stock,47.0,2,0.5375537553755375
3706,Unknown,6759.0,0.0,Out of Stock,14.0,4,0.675967596759676
3707,Unknown,3274.0,0.0,Out of Stock,20.0,4,0.3274327432743274
3708,Unknown,6645.0,4.088651240797875,Unknown,0.0,4,0.6645664566456646
3709,A,8139.0,0.0,Unknown,33.0,0,0.813981398139814
3710,Unknown,632.0,0.0,Unknown,20.0,4,0.0632063206320632
3711,Unknown,1739.0,1.966780450120796,In Stock,5.0,4,0.17391739173917392
3712,A,7484.0,3.3452162889901467,In Stock,40.0,0,0.7484748474847485
3713,Unknown,4104.0,4.009173790950409,Unknown,6.0,4,0.41044104410441046
3714,Unknown,246.0,1.3615630900811433,Out of Stock,45.0,4,0.024602460246024603
3715,Unknown,7176.0,3.402119150266997,Unknown,17.0,4,0.7176717671767177
3716,Unknown,8562.0,0.0,Unknown,0.0,4,0.8562856285628563
3717,Unknown,6673.0,4.260866353759928,In Stock,32.0,4,0.6673667366736674
3718,Unknown,1755.0,4.550257773004424,In Stock,47.0,4,0.17551755175517553
3719,Unknown,6363.0,0.0,Out of Stock,13.0,4,0.6363636363636364
3720,B,3370.0,0.0,Unknown,48.0,1,0.33703370337033706
3721,A,4865.0,0.0,Unknown,41.0,0,0.48654865486548654
3722,Unknown,6655.0,0.0,In Stock,43.0,4,0.6655665566556656
3723,C,3584.0,1.667649336773783,Unknown,26.0,2,0.3584358435843584
3724,Unknown,7983.0,3.3766454980299714,Out of Stock,24.0,4,0.7983798379837984
3725,A,3592.0,3.7969776703120193,Out of Stock,35.0,0,0.35923592359235923
3726,A,887.0,3.998443339610503,Out of Stock,0.0,0,0.0887088708870887
3727,D,6341.0,3.562411989592447,Out of Stock,12.0,3,0.6341634163416342
3728,Unknown,9170.0,0.0,Out of Stock,30.0,4,0.9170917091709171
3729,B,6566.0,0.0,Unknown,39.0,1,0.6566656665666567
3730,D,7553.0,4.189326034817212,Out of Stock,16.0,3,0.7553755375537554
3731,B,9502.0,4.830796215227716,In Stock,49.0,1,0.9502950295029503
3732,C,6262.0,2.957987474456888,Out of Stock,29.0,2,0.6262626262626263
3733,A,3507.0,0.0,Unknown,0.0,0,0.3507350735073507
3734,C,7487.0,0.0,Unknown,9.0,2,0.7487748774877487
3735,Unknown,7556.0,0.0,Out of Stock,19.0,4,0.7556755675567557
3736,Unknown,4370.0,2.824532235331904,In Stock,24.0,4,0.43704370437043705
3737,Unknown,9091.0,2.169037207978164,In Stock,0.0,4,0.9091909190919092
3738,C,3235.0,1.6284740844764531,Out of Stock,9.0,2,0.32353235323532353
3739,A,2969.0,2.0881156070612024,Unknown,23.0,0,0.29692969296929694
3740,B,9419.0,0.0,In Stock,32.0,1,0.941994199419942
3741,D,7158.0,4.549776811980338,Unknown,20.0,3,0.7158715871587159
3742,Unknown,4295.0,3.877895872662047,Unknown,0.0,4,0.42954295429542955
3743,Unknown,558.0,0.0,Unknown,23.0,4,0.0558055805580558
3744,Unknown,9337.0,0.0,Unknown,13.0,4,0.9337933793379338
3745,A,5071.0,3.5504389050987912,Unknown,26.0,0,0.5071507150715071
3746,Unknown,1544.0,4.967522772571357,Out of Stock,3.0,4,0.1544154415441544
3747,Unknown,8858.0,4.613037193789057,In Stock,34.0,4,0.8858885888588859
3748,Unknown,1055.0,2.392375890109883,Out of Stock,10.0,4,0.10551055105510551
3749,A,3330.0,2.9223576661082267,In Stock,17.0,0,0.33303330333033304
3750,Unknown,6768.0,0.0,In Stock,1.0,4,0.6768676867686768
3751,A,883.0,0.0,Out of Stock,42.0,0,0.08830883088308832
3752,Unknown,2514.0,4.558071662944817,Unknown,40.0,4,0.2514251425142514
3753,Unknown,4778.0,4.37669173017693,Out of Stock,17.0,4,0.47784778477847784
3754,Unknown,1190.0,0.0,Out of Stock,2.0,4,0.11901190119011901
3755,Unknown,9790.0,3.329885458571731,In Stock,23.0,4,0.9790979097909791
3756,Unknown,6743.0,2.71694487923501,Unknown,44.0,4,0.6743674367436744
3757,D,6481.0,3.807816377026811,Out of Stock,43.0,3,0.6481648164816481
3758,Unknown,6086.0,4.461496984061144,Unknown,2.0,4,0.6086608660866086
3759,A,4013.0,0.0,Out of Stock,46.0,0,0.40134013401340135
3760,Unknown,7307.0,0.0,Unknown,14.0,4,0.7307730773077308
3761,Unknown,2833.0,3.5406332530284472,Out of Stock,0.0,4,0.28332833283328335
3762,Unknown,4851.0,4.555798743507353,Unknown,16.0,4,0.48514851485148514
3763,Unknown,5000.0,0.0,Out of Stock,11.0,4,0.5000500050005
3764,Unknown,863.0,0.0,Unknown,30.0,4,0.08630863086308631
3765,D,4094.0,2.927543713075091,Out of Stock,0.0,3,0.40944094409440945
3766,A,234.0,3.9572129827064617,In Stock,24.0,0,0.023402340234023402
3767,D,3931.0,0.0,Out of Stock,34.0,3,0.3931393139313931
3768,Unknown,5700.0,0.0,In Stock,36.0,4,0.57005700570057
3769,Unknown,3748.0,0.0,Out of Stock,28.0,4,0.37483748374837483
3770,Unknown,1531.0,2.1706912504362723,Out of Stock,1.0,4,0.15311531153115313
3771,Unknown,6687.0,0.0,Out of Stock,0.0,4,0.6687668766876688
3772,D,7598.0,0.0,Out of Stock,27.0,3,0.7598759875987598
3773,Unknown,3730.0,1.3982812915855605,In Stock,0.0,4,0.373037303730373
3774,Unknown,8578.0,0.0,In Stock,48.0,4,0.8578857885788579
3775,B,954.0,3.1230736960330745,Unknown,20.0,1,0.09540954095409541
3776,Unknown,269.0,0.0,Out of Stock,49.0,4,0.0269026902690269
3777,Unknown,7210.0,2.7649441263512013,Out of Stock,14.0,4,0.7210721072107211
3778,Unknown,9488.0,0.0,In Stock,0.0,4,0.9488948894889488
3779,Unknown,4506.0,0.0,In Stock,41.0,4,0.45064506450645064
3780,C,3454.0,0.0,Unknown,35.0,2,0.34543454345434543
3781,Unknown,3329.0,1.5169392101322807,Out of Stock,26.0,4,0.3329332933293329
3782,Unknown,8863.0,0.0,Out of Stock,48.0,4,0.8863886388638864
3783,Unknown,7314.0,4.110628554116338,Unknown,0.0,4,0.7314731473147315
3784,Unknown,9433.0,4.6801917117928085,Out of Stock,0.0,4,0.9433943394339434
3785,Unknown,9716.0,4.763732904886767,In Stock,41.0,4,0.9716971697169717
3786,D,5686.0,4.721427525804352,In Stock,24.0,3,0.5686568656865687
3787,Unknown,3787.0,4.803946500935852,In Stock,0.0,4,0.3787378737873787
3788,D,9256.0,0.0,Out of Stock,8.0,3,0.9256925692569257
3789,Unknown,7343.0,0.0,In Stock,0.0,4,0.7343734373437344
3790,Unknown,5495.0,2.478120779918933,In Stock,47.0,4,0.5495549554955496
3791,Unknown,3217.0,0.0,Out of Stock,8.0,4,0.3217321732173217
3792,Unknown,2583.0,4.964562503217159,Out of Stock,6.0,4,0.2583258325832583
3793,Unknown,9205.0,0.0,In Stock,45.0,4,0.9205920592059206
3794,A,5153.0,0.0,Unknown,29.0,0,0.5153515351535154
3795,B,4927.0,0.0,Out of Stock,17.0,1,0.49274927492749276
3796,A,3874.0,3.266132410356098,Unknown,0.0,0,0.3874387438743874
3797,Unknown,9434.0,1.908790578678894,Out of Stock,3.0,4,0.9434943494349435
3798,B,9209.0,1.2855187439160929,Unknown,15.0,1,0.920992099209921
3799,C,9543.0,0.0,Unknown,36.0,2,0.9543954395439544
3800,C,3782.0,0.0,In Stock,15.0,2,0.37823782378237825
3801,A,6808.0,3.5813497144954445,In Stock,49.0,0,0.6808680868086808
3802,Unknown,0.0,0.0,In Stock,7.0,4,0.0
3803,D,1161.0,4.874558346923607,Out of Stock,30.0,3,0.11611161116111611
3804,C,175.0,3.746934376203901,Unknown,40.0,2,0.0175017501750175
3805,Unknown,8589.0,1.4155020277852812,In Stock,31.0,4,0.858985898589859
3806,Unknown,4686.0,4.253306774035265,In Stock,5.0,4,0.46864686468646866
3807,A,4209.0,1.8401845299243047,In Stock,44.0,0,0.42094209420942097
3808,Unknown,2337.0,2.608383373223816,Out of Stock,0.0,4,0.23372337233723373
3809,Unknown,9238.0,0.0,Unknown,39.0,4,0.9238923892389239
3810,Unknown,4621.0,0.0,In Stock,25.0,4,0.46214621462146216
3811,C,8447.0,4.526252556068596,Out of Stock,20.0,2,0.8447844784478448
3812,C,9601.0,1.232166248981582,Out of Stock,29.0,2,0.9601960196019602
3813,B,6512.0,2.098468779297668,In Stock,34.0,1,0.6512651265126512
3814,Unknown,2763.0,0.0,Out of Stock,41.0,4,0.2763276327632763
3815,B,6483.0,1.1300987495383437,Out of Stock,12.0,1,0.6483648364836484
3816,Unknown,6790.0,0.0,Unknown,26.0,4,0.6790679067906791
3817,Unknown,2433.0,0.0,In Stock,16.0,4,0.24332433243324333
3818,Unknown,9030.0,0.0,Unknown,32.0,4,0.903090309030903
3819,C,1956.0,4.9655795654160055,In Stock,31.0,2,0.19561956195619562
3820,B,4258.0,0.0,In Stock,34.0,1,0.42584258425842586
3821,Unknown,2180.0,1.2768469999479182,Out of Stock,0.0,4,0.21802180218021802
3822,C,3070.0,0.0,Out of Stock,46.0,2,0.30703070307030705
3823,Unknown,2846.0,2.8778461725300266,Out of Stock,28.0,4,0.2846284628462846
3824,Unknown,5562.0,3.3132845156488995,In Stock,6.0,4,0.5562556255625563
3825,Unknown,894.0,0.0,Out of Stock,2.0,4,0.0894089408940894
3826,Unknown,6742.0,0.0,Out of Stock,11.0,4,0.6742674267426743
3827,C,4820.0,2.7722747646944583,In Stock,45.0,2,0.48204820482048205
3828,Unknown,6357.0,1.332268445433304,Unknown,5.0,4,0.6357635763576358
3829,Unknown,9197.0,3.582462306757685,Out of Stock,35.0,4,0.9197919791979198
3830,B,7238.0,0.0,In Stock,15.0,1,0.7238723872387238
3831,Unknown,445.0,3.744517987354808,Out of Stock,13.0,4,0.0445044504450445
3832,C,9252.0,0.0,In Stock,0.0,2,0.9252925292529253
3833,A,2963.0,0.0,Out of Stock,6.0,0,0.29632963296329634
3834,Unknown,8269.0,0.0,In Stock,44.0,4,0.826982698269827
3835,C,7216.0,4.522072770322114,In Stock,38.0,2,0.7216721672167217
3836,Unknown,2558.0,0.0,Out of Stock,1.0,4,0.2558255825582558
3837,A,6700.0,2.737587965062941,In Stock,42.0,0,0.6700670067006701
3838,Unknown,6750.0,4.138726945707358,Out of Stock,13.0,4,0.6750675067506751
3839,Unknown,6485.0,4.0032130126140135,Unknown,40.0,4,0.6485648564856485
3840,Unknown,8200.0,3.1024709886900377,Unknown,6.0,4,0.8200820082008201
3841,Unknown,4887.0,0.0,Out of Stock,18.0,4,0.48874887488748875
3842,C,3247.0,0.0,In Stock,44.0,2,0.32473247324732474
3843,Unknown,6760.0,0.0,In Stock,6.0,4,0.6760676067606761
3844,Unknown,1112.0,0.0,Out of Stock,34.0,4,0.1112111211121112
3845,D,4525.0,3.605825821274332,Unknown,0.0,3,0.4525452545254525
3846,Unknown,6324.0,2.590477282867536,Out of Stock,10.0,4,0.6324632463246325
3847,Unknown,6277.0,2.1242577299436696,In Stock,3.0,4,0.6277627762776278
3848,Unknown,1248.0,0.0,Out of Stock,5.0,4,0.12481248124812482
3849,Unknown,4250.0,4.931942728451128,In Stock,30.0,4,0.42504250425042506
3850,D,5752.0,2.012980595337629,Out of Stock,4.0,3,0.5752575257525753
3851,D,4568.0,0.0,In Stock,47.0,3,0.45684568456845687
3852,A,9098.0,2.832589819631472,Out of Stock,41.0,0,0.9098909890989099
3853,Unknown,9687.0,3.589692129529706,Unknown,0.0,4,0.9687968796879688
3854,Unknown,205.0,0.0,Out of Stock,24.0,4,0.0205020502050205
3855,A,6309.0,3.628453170122836,Unknown,44.0,0,0.630963096309631
3856,Unknown,6277.0,0.0,Out of Stock,5.0,4,0.6277627762776278
3857,A,3282.0,0.0,Unknown,38.0,0,0.3282328232823282
3858,Unknown,4310.0,4.632801011948663,Unknown,2.0,4,0.431043104310431
3859,B,4378.0,0.0,Out of Stock,37.0,1,0.43784378437843785
3860,Unknown,0.0,1.9471639847933115,In Stock,48.0,4,0.0
3861,Unknown,3844.0,1.4014766513343226,Unknown,6.0,4,0.3844384438443844
3862,D,8324.0,0.0,In Stock,3.0,3,0.8324832483248324
3863,Unknown,339.0,4.864308421227856,Unknown,22.0,4,0.033903390339033904
3864,Unknown,7165.0,0.0,Out of Stock,21.0,4,0.7165716571657166
3865,Unknown,3974.0,0.0,In Stock,49.0,4,0.39743974397439746
3866,D,9534.0,1.4683507339973354,Out of Stock,3.0,3,0.9534953495349535
3867,A,4421.0,0.0,In Stock,23.0,0,0.44214421442144214
3868,Unknown,3618.0,3.47640316737492,Unknown,15.0,4,0.36183618361836184
3869,Unknown,3791.0,2.8362483968342604,Unknown,20.0,4,0.3791379137913791
3870,Unknown,3411.0,0.0,Unknown,27.0,4,0.34113411341134114
3871,C,9974.0,0.0,Out of Stock,9.0,2,0.9974997499749975
3872,A,4767.0,1.621407908096922,In Stock,30.0,0,0.47674767476747676
3873,C,3861.0,0.0,In Stock,26.0,2,0.38613861386138615
3874,Unknown,5806.0,0.0,Out of Stock,45.0,4,0.5806580658065806
3875,Unknown,4154.0,0.0,Out of Stock,0.0,4,0.4154415441544154
3876,D,4212.0,0.0,Unknown,14.0,3,0.42124212421242124
3877,Unknown,7313.0,2.13818198723648,In Stock,23.0,4,0.7313731373137313
3878,A,2074.0,0.0,Unknown,38.0,0,0.2074207420742074
3879,Unknown,4455.0,0.0,Unknown,13.0,4,0.44554455445544555
3880,Unknown,7111.0,0.0,Out of Stock,15.0,4,0.7111711171117112
3881,Unknown,976.0,0.0,Out of Stock,12.0,4,0.09760976097609761
3882,Unknown,5329.0,0.0,In Stock,28.0,4,0.532953295329533
3883,C,2113.0,0.0,Out of Stock,44.0,2,0.21132113211321132
3884,D,7866.0,4.453749925899485,Out of Stock,0.0,3,0.7866786678667866
3885,C,0.0,0.0,In Stock,30.0,2,0.0
